webtoon_id,title,genre,thumbnail,summary,episodes,Created by,view,subscribe,grade,released_date,url,cover,likes,Written by,Art by,Adapted by,Original work by,Assisted by
2719,Miez,Sci-fi,https://webtoon-phinf.pstatic.net/20220208_38/1644288530436Vp3sh_PNG/8Miez_Launch_landingpage_desktop_fg.png,"In the midst of a centuries-long war between mechanized Miez and beastly Coriez, Sun and Count hunt for a colossal Coriez from their forgotten past. Their journey introduces them to new friends on new planets, but they'll soon learn that their travels come at a cost, and some things are better left hidden.",15,Hiseki,"654,305","96,469",9.33,"Feb 9, 2022",https://www.webtoons.com/en/sf/miez/list?title_no=2719,https://webtoon-phinf.pstatic.net/20220208_130/1644288485477RbTXS_JPEG/8Miez_Launch_thumbnail_desktop.jpg?type=a210,"77,536",,,,,
3310,Taekwondo Kid,Sports,https://webtoon-phinf.pstatic.net/20210827_228/1630010542758pIito_PNG/4Taekwondokid_desktop_landingpage_FG.png,"Ihn Kim is an explosive Taekwondo fighter who can throw brutal kicks, but his opponents don’t take him seriously because he’s held back by all the sparring rules. However, changes are coming in the Taekwondo world that just might give Ihn a fighting chance. Can Ihn beat the people who once mocked him and show everyone that his style of Taekwondo is no joke?",36,JUN,1.6M,"70,741",9.42,"Sep 13, 2021",https://www.webtoons.com/en/sports/taekwondo-kid/list?title_no=3310,https://webtoon-phinf.pstatic.net/20210827_239/1630010439386pQGjz_JPEG/3Taekwondokid_desktop_thumbnail.jpg?type=a210,"183,151",,,,,
3185,Spirit Hunter,Supernatural,https://webtoon-phinf.pstatic.net/20210728_160/1627436648478XlN0E_PNG/6SpiritHunter_desktop_landingpage_FG.png,"Spirits roam the land in the mountainous country of Donghye. Some live peacefully alongside human beings, whereas others prey on the innocent. Solitary swordsman Sehui Han travels the land hunting down spirits and ghosts that plague the lives of ordinary folk. He is aided by a powerful spirit called Black Tiger, who grants Sehui strength in return for being allowed to feed on the spirits they meet. One day, Sehui encounters a young spirit called the Hwimori. Though she appears to be an innocent child, government soldiers are on her trail, determined to track her down. Empathizing with her plight, Sehui embarks upon a journey to restore her name and memories… but what will they find at the end of their road?",42,Bang Seung-hyun,2M,"127,176",9.62,"Aug 10, 2021",https://www.webtoons.com/en/supernatural/spirit-hunter/list?title_no=3185,https://webtoon-phinf.pstatic.net/20210728_24/1627436569503Gh1dM_JPEG/7SpiritHunter_desktop_thumbnail.jpg?type=a210,"267,675",Yoon Hyun-seung,,,,
2515,Locker & Opener,Mystery,https://webtoon-phinf.pstatic.net/20210306_63/1614968799124UcBlG_PNG/4LockersandOpener_desktop_landingpage_FG.png,"There’s no lock Detective Dobin Kim can’t open. With his unique ‘opening’ ability, he can unlock anything -- even people -- to get the information he needs to hunt down criminals and solve crimes. Enter Locker -- his polar opposite and his enemy. When Locker uses her ability to ‘lock’ a witness and prevents Kim from accessing key information in a crucial case, they plunge into a cat-and-mouse game with justice itself at stake. When two equal forces collide, who will emerge the victor?",63,Manchi,2.9M,"159,858",9.55,"Mar 5, 2021",https://www.webtoons.com/en/mystery/locker-opener/list?title_no=2515,https://webtoon-phinf.pstatic.net/20210306_62/16149687653864Yw5m_JPEG/9LockersandOpener_desktop_thumbnail.jpg?type=a210,"479,716",,Barunflower,,,Nyangnyang
3480,R-X: RAYER HUNTER,Sci-fi,https://webtoon-phinf.pstatic.net/20211013_277/1634073214458OPTf6_PNG/3R-X_Launch_desktop_landingpage_FG.png,"Humanity has lost. By the end of World War Three, the R-virus has decimated 80% of the world’s population. To make matters worse, the virus transforms the infected into mindless monsters who crave human flesh, with some evolving into powerful beings with special powers called “Rayers”. The last remaining human settlements live in fear, their survival entirely dependent on the R-X, teenagers who have gained special abilities themselves through contact with Rayers. Wielding lethal weapons and supernatural abilities, the R-X fights to defend what little hope humanity has left.",31,,"843,639","87,816",8.25,"Oct 16, 2021",https://www.webtoons.com/en/sf/r-x-rayer-hunter/list?title_no=3480,https://webtoon-phinf.pstatic.net/20211013_176/1634073104170zJldR_JPEG/4R-X_Launch_desktop_thumbnail.jpg?type=a210,"82,427",Gyoc,Hanga,,,
3792,The Retreats,Action,https://webtoon-phinf.pstatic.net/20220129_173/1643399947165Ut4Rm_PNG/3TheRetreats_landingpage_desktop_fg.png,"In the distant future, people live in abundance in the Retreats, a so-called Paradise on Earth. This prosperity is made possible at the expense of an impoverished underclass in the surrounding slums of Brine, who must either serve the citizens of the Retreats or fight in the dreaded Battlegrounds for a shot at becoming a Retreats citizen. For Brine resident John Canty, whose father and grandfather died in the Battlegrounds, the desire to rise to the Retreats seems like a hopeless pipedream. All that changes when his new job takes him into the Retreats and he encounters Edward, a boy who looks identical to his own son Gable…",16,,"243,941","37,674",9.29,"Jan 29, 2022",https://www.webtoons.com/en/action/the-retreats/list?title_no=3792,https://webtoon-phinf.pstatic.net/20220129_64/1643399923458wchzM_JPEG/9TheRetreats_thumbnail_desktop.jpg?type=a210,"30,641",Hyungwook Shin,Sunhee Kim,,,
3350,Zombie Ship,Horror,https://webtoon-phinf.pstatic.net/20220311_98/1646969244693UoLQ9_PNG/4ZombieShip_desktop_landingpage_FG.png,"Roberto Hoffman, a Navy SEAL officer, had a loving family and a peaceful life. However, his life takes a sudden turn when zombies appear. After losing his wife and son, Hoffman is only left with his niece, Ara. The two of them hop on the world’s biggest cruise ship, Noah, hoping to find a new land of life. Will this ship promise them the hope they are looking for?",7,Park Jung Ki,1.7M,"111,614",7.00,"Mar 11, 2022",https://www.webtoons.com/en/horror/zombie-ship/list?title_no=3350,https://webtoon-phinf.pstatic.net/20220311_69/1646969214984PxuyE_JPEG/0ZombieShip_desktop_thumbnail.jpg?type=a210,"135,837",,,,,
3049,SAMADHI,Superhero,https://webtoon-phinf.pstatic.net/20210701_160/162509431227914a3q_PNG/6Samadhi_desktop_landingpage_FG.png,"Yibak Kim has only ever dreamed of living an average, peaceful life -- nothing more, nothing less. But when he finds himself with supernatural powers, Yibak must now learn how to hone his new abilities and get used to the fact that, from now on, his life will be anything but normal...",7,GGULCHAN,4.7M,"194,371",9.47,"Jul 10, 2021",https://www.webtoons.com/en/super-hero/samadhi/list?title_no=3049,https://webtoon-phinf.pstatic.net/20210701_81/1625094261398mztSG_JPEG/4Samadhi_desktop_thumbnail.jpg?type=a210,"569,568",,,,,
3916,Eternals: The 500 Year War,Superhero,https://webtoon-phinf.pstatic.net/20220121_126/1642724019672qR2lg_PNG/1MarvelEternals_desktop_landingpage_FG.png,"An international, all-star creative team of writers and artists presents ETERNALS: THE 500 YEAR WAR! Follow the Eternals in their past encounters against the Deviants in this original 7 episode series! Learn how the Eternals interacted with different cultures of the human race across time, gifting humanity with cultural artifacts while also trying to keep them safe from the Deviant threat. It’s a battle that spans centuries, with the fate of the planet at stake!",7,Marvel,"909,448","173,047",7.33,"Jan 20, 2022",https://www.webtoons.com/en/super-hero/eternals-500-year-war/list?title_no=3916,https://webtoon-phinf.pstatic.net/20220121_259/16427239605730Uydw_JPEG/4MarvelEternals_desktop_thumbnail.jpg?type=a210,"66,215",,,,,
633,Supersonic Girl,Superhero,https://webtoon-phinf.pstatic.net/20180417_56/1523922342939lJphe_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Sonia Rockwell is a teenager from Radio City, who will have to face her high school daily life while she fights against the supervillains who attack the city. Join the adventures of this supersonic girl!",74,Sandra Diaz,12.4M,"212,849",9.10,"Mar 15, 2016",https://www.webtoons.com/en/super-hero/supersonic-girl/list?title_no=633,https://webtoon-phinf.pstatic.net/20180417_9/1523922322368AtEmo_JPEG/10_EC8DB8EB84A4EC9DBC_ipad.jpg?type=a210,"650,971",,,,,
1327,Pacific Rim: Amara,Sci-fi,https://webtoon-phinf.pstatic.net/20180309_295/1520567164191PHOFq_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"As the Kaiju Wars rage on, Pacific Rim: Amara follows the young heroine whose life shattered when she is orphaned during a devastating monster attack. Fighting to survive as her city is destroyed, she finds shelter with a grumpy mech-inventor named Kai and his closest companion, Hannah. The trio forms an unlikely family in the aftermath of the invasion, looking out for one another and scavenging old mech parts to build their very own Jaeger, a pilotable giant robot with the power to protect Amara from the monsters that took everything from her.",10,,1.7M,"111,127",9.17,"Mar 9, 2018",https://www.webtoons.com/en/sf/pacific-rim-amara/list?title_no=1327,https://webtoon-phinf.pstatic.net/20210329_78/1616995792679YTsLL_JPEG/1Pacific-Rim--Amara_ipad.jpg?type=a210,"85,282",Cavan Scott / Zhang Ran,BigN,,,
700,Nano List,Sci-fi,https://webtoon-phinf.pstatic.net/20160628_215/1467096841736kbFDE_PNG/Details_PC_cha.png,"Milo lives in a world where interacting with androids is completely normal. And now, he lives with TWO androids built by his sister. How safe is he living with androids who have deadly strength? Why did his sister gift him a ""bodyguard android?"" Well, he's about to find out the hard way.",13,Songah Min,55.9M,"595,435",9.81,"Jul 1, 2016",https://www.webtoons.com/en/sf/nano-list/list?title_no=700,https://webtoon-phinf.pstatic.net/20160628_189/1467096822570BqIgi_JPEG/thumb_ipad.jpg?type=a210,3.3M,,,,,
92,SIDEKICKS,Superhero,https://webtoon-phinf.pstatic.net/20140915_215/1410758706391Q96gN_PNG/24_EC82ACEC9DB4EB939CED82A5.png,The story of the sidekick's journey to becoming a true hero!,132,IRON Shin,18.3M,"207,377",9.39,"Jun 30, 2014",https://www.webtoons.com/en/super-hero/sidekicks/list?title_no=92,https://webtoon-phinf.pstatic.net/20140710_170/1404979669887eREEx_JPEG/31_EC82ACEC9DB4EB939CED82A5.jpg?type=a210,"751,013",,,,,
486,Sword Interval,Supernatural,https://webtoon-phinf.pstatic.net/20150619_14/1434706009938JSph4_PNG/_EB9AA1EB80AB_E293A4EABCB9__EB84BD_EB90A3EB80AB_EC86BDE.png,"The Sword Interval is about a world on the verge of a supernatural apocalypse. Most of humanity goes about their daily lives trying to ignore the constant threat of magic and monsters, but a few face these dangers head-on. 
Fall is one such person. She has left behind the sheltered safety of the paranormal witness protection program in order to hunt down the monster that killed her family.",269,Benjamin Fleuter,23M,"146,325",9.63,"Jun 24, 2015",https://www.webtoons.com/en/supernatural/sword-interval/list?title_no=486,https://webtoon-phinf.pstatic.net/20210329_251/16169967831452QSHu_JPEG/0Sword-Interval_ipad.jpg?type=a210,1.6M,,,,,
1622,Bloodless Wars,Sci-fi,https://webtoon-phinf.pstatic.net/20190521_67/15583946795965ngKC_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"If the bullets are virtual, then why does death feel so real? Questions like these are always front-of-mind on the front lines of the wars of the future, where virtual reality plays out in real time, and if you’re killed in action you can lose everything but your life. But for elite soldier Nick, and his team of hardened warriors, the stakes are even higher as they race against time to win a war with very real world consequences.",10,Tovon,4.2M,"135,762",9.30,"May 28, 2019",https://www.webtoons.com/en/sf/bloodless-wars/list?title_no=1622,https://webtoon-phinf.pstatic.net/20210329_168/1617016518716SKemp_JPEG/1Bloodless-Wars_ipad.jpg?type=a210,"370,765",,,,,
1496,Pound,Action,https://webtoon-phinf.pstatic.net/20181208_247/1544240059356be6LD_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Welcome to the World Fighting League – a violent pastime popular with sports fans who have grown bored with the predictability of baseball, basketball and even football (!).  Imagine the most brutal fighters in the world each sporting destructive superpowers, and overseen by an ethically questionable enterprise that values profit over fighter safety.   The fighters put their lives on the line for fame and fortune – the audience laps it up – and the dark side gets even richer.  It’s a dirty business that works…that is until a young warrior comes along who’s fighting to save the life of his brother – and is willing to bring down the system to do it.",9,,3.6M,"95,990",9.12,"Dec 17, 2018",https://www.webtoons.com/en/action/pound/list?title_no=1496,https://webtoon-phinf.pstatic.net/20181208_221/1544239967805mVr6e_JPEG/10_EC8DB8EB84A4EC9DBC_ipad.jpg?type=a210,"350,353",Tony Karnowski,Orlando Caicedo,,,
701,The Badguys,Superhero,https://webtoon-phinf.pstatic.net/20160706_212/1467786349008tUweI_PNG/Details_PC_cha_EC8898ECA095.png,"THE BADGUYS is a superhero comedy heist comic with a cast of characters supremely out of their depth. Dealing with daddy issues, bad breakups, decades-old grudges and profound professional inadequacies, the whole endeavour is pretty much a foregone conclusion. Badguys never win: There are rules, after all.",12,,5.8M,"102,432",9.42,"Jul 5, 2016",https://www.webtoons.com/en/super-hero/the-bad-guys/list?title_no=701,https://webtoon-phinf.pstatic.net/20210329_290/1616994655368alx8C_JPEG/9The-Badguys_ipad.jpg?type=a210,"323,514",Luke Lancaster,Orlando Caicedo,,,
1451,Aphrodite IX,Sci-fi,https://webtoon-phinf.pstatic.net/20180913_293/1536805572817HQr0y_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,The Aphrodite protocol was initiated in an attempt to save humanity from a predicted extinction level event. Its mission was to engineer humans that could survive via technological singularity and genetic enhancement to repopulate the Earth.,33,,2.3M,"120,138",8.80,"Sep 13, 2018",https://www.webtoons.com/en/sf/aphroditeix/list?title_no=1451,https://webtoon-phinf.pstatic.net/20210329_269/1617016167366e7tTK_JPEG/7Aphrodite-IX_ipad.jpg?type=a210,"159,029",Matt Hawkins,Stjepan Sejic,,,
613,Jackie Rose,Supernatural,https://webtoon-phinf.pstatic.net/20160203_21/1454474814015dml8s_PNG/pc_EC9E91ED9288EC8381EC84B8_img.png,"Action, adventure, air pirates; Set in an alternate 1940s, Jackie Rose is a rip-roaring adventure story filled with excitement and fun, that still manages to tug at the heart strings.",58,Josh Ulrich,3.9M,"59,361",9.60,"Feb 3, 2016",https://www.webtoons.com/en/supernatural/jackie-rose/list?title_no=613,https://webtoon-phinf.pstatic.net/20210329_88/1616995743383x3DDk_JPEG/5Jackie-Rose_ipad.jpg?type=a210,"221,695",,,,,
643,The Red Hook,Superhero,https://webtoon-phinf.pstatic.net/20160406_57/1459906193865jWFFI_PNG/Details_PC_cha.png,The Red Hook is a super-thief who is bequeathed the omni-fist of altruism and transformed into a hero against his will a year after a sentient Brooklyn's heart is broken and physically secedes from America.,28,Dean Haspiel,1.1M,"33,055",8.07,"Apr 6, 2016",https://www.webtoons.com/en/super-hero/the-red-hook/list?title_no=643,https://webtoon-phinf.pstatic.net/20160406_67/14599061783755CgGP_JPEG/thumb_ipad.jpg?type=a210,"53,688",,,,,
2348,Ghost Bats,Sci-fi,https://webtoon-phinf.pstatic.net/20201119_46/1605730637792Xq3Bs_PNG/803_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Ghost Bats, a semi-decent punk band, is suddenly thrust into a galactic Battle of the Bands to defeat their rivals....while conjuring giant monsters?! Can the band survive their interplanetary star trek and win the Grand Prize or will this be their final encore?",9,Walter Ostlie,"758,928","58,659",9.17,"Nov 27, 2020",https://www.webtoons.com/en/sf/ghost-bats/list?title_no=2348,https://webtoon-phinf.pstatic.net/20201119_223/1605730578302N4peO_JPEG/710_EC8DB8EB84A4EC9DBC_ipad.jpg?type=a210,"116,971",,,,,
