title,episodes,writers,genres,badges,link,cover
Vulcan,30,['Captain Hong '],"['Drama', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4623,https://thumb-g1.toomics.com/upload/thumbnail/20161220_vulcan/2020_09_17_16003037531353.jpg
Black Hound,67,['Yoolimni '],"['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4951,https://thumb-g1.toomics.com/upload/thumbnail/20191007145400/2019_10_07_15704330065070.jpg
I Pray,57,['Jiyoung Kim '],"['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/4670,https://thumb-g2.toomics.com/upload/thumbnail/20170313_pray/2019_09_18_15687753083250.jpg
Classroom of Murder,40,"['Studio Moon', 'Boy F ']",['Horror'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4561,https://thumb-g1.toomics.com/upload/thumbnail/20161103_killing/2020_08_18_15977352151964.jpg
Little Miss Designer,60,"['Hong Gyeonghan', 'Gimyun ']",['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/2331,https://thumb-g1.toomics.com/upload/thumbnail/20160303_COMICDAM01/2019_05_08_15573072817077.jpg
Her Face,45,['UEE '],"['Horror', 'Thriller']",['End'],https://toomics.com/en/webtoon/episode/toon/1747,https://thumb-g1.toomics.com/upload/thumbnail/20151007_plastic_novel/2019_09_18_15687942367174.jpg
Attack of the Hand,22,"['Shin Jinwoo', 'Lee Jonghyun ']","['Horror', 'Thriller']",['End'],https://toomics.com/en/webtoon/episode/toon/3620,https://thumb-g2.toomics.com/upload/thumbnail/20160718_HAND/2020_08_24_15982357905759.jpg
Second Gossip,49,"['Kinky Wolf', 'Soap ']","['Romance', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2069,https://thumb-g1.toomics.com/upload/thumbnail/lcomics10/2020_08_03_15964350690354.jpg
Ardor's Kingdom,43,['Yoonsoo '],"['Fantasy', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/5163,https://thumb-g1.toomics.com/upload/thumbnail/20190828125944/2019_08_28_15669828526109.jpg
Fishbowl Garden,104,['Noma '],"['Drama', 'School life']",['End'],https://toomics.com/en/webtoon/episode/toon/4714,https://thumb-g2.toomics.com/upload/thumbnail/20170711_flower_garden/2020_08_18_15977293386345.jpg
Hidden From The Light,3,['Greenbeans '],['Drama'],"['Up', 'New']",https://toomics.com/en/webtoon/episode/toon/6229,https://thumb-g1.toomics.com/upload/thumbnail/20220228152336/2022_03_07_16466443837728.jpg
The Fang of Yeongno,50,['Kim Hyeonsu '],['Historical'],['End'],https://toomics.com/en/webtoon/episode/toon/5228,https://thumb-g2.toomics.com/upload/thumbnail/20200414101620/2020_05_07_15888237442670.jpg
Close As Neighbors,3,"['Semni', 'Rodong ']","['Romance', 'Drama']","['Up', 'New']",https://toomics.com/en/webtoon/episode/toon/5942,https://thumb-g2.toomics.com/upload/thumbnail/20220401104607/2022_04_04_16490563825327.jpg
Who Cares If I'm a Loser!,3,"['Gao', 'Hong Banjang ']","['Drama', 'Romance']",['New'],https://toomics.com/en/webtoon/episode/toon/6364,https://thumb-g2.toomics.com/upload/thumbnail/20220401104415/2022_04_19_16503564384025.jpg
"Oh My, Chaozu",76,['Potdo '],"['Fantasy', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/4924,https://thumb-g2.toomics.com/upload/thumbnail/20181002184430/2020_08_18_15977355016444.jpg
The Magician and The Spirit,3,['Azaijun '],"['Fantasy', 'Action']",['New'],https://toomics.com/en/webtoon/episode/toon/5803,https://thumb-g1.toomics.com/upload/thumbnail/20210416112547/2022_03_10_16468657100730.jpg
Crows,28,"['Narak', 'TT ']","['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4948,https://thumb-g2.toomics.com/upload/thumbnail/20181005163447/2020_08_18_15977224749948.jpg
Kidultic Showtime,158,['Arlg '],"['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4914,https://thumb-g2.toomics.com/upload/thumbnail/20181214154758/2020_08_18_15977226747833.jpg
Closed Circuit,32,['Nivini '],"['Horror', 'Thriller']",['End'],https://toomics.com/en/webtoon/episode/toon/2432,https://thumb-g2.toomics.com/upload/thumbnail/20160504_closed_circuit/2019_02_28_15513444675818.jpg
The Royal Student,3,"['Ka Da', 'Qiao Qiao ']","['Drama', 'BL']",['Up'],https://toomics.com/en/webtoon/episode/toon/6363,https://thumb-g1.toomics.com/upload/thumbnail/20211123162321/2022_03_23_16480212961979.jpg
Realm of Terracotta: Last Life,3,['Fantawild Animation Inc. '],"['Comedy', 'Action']",['Up'],https://toomics.com/en/webtoon/episode/toon/6362,https://thumb-g2.toomics.com/upload/thumbnail/20211123161748/2022_03_25_16481783512885.jpg
"The Tiger, The Sun and The Moon",61,['Ddeolsea '],"['Drama', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/4953,https://thumb-g1.toomics.com/upload/thumbnail/20191007125554/2019_10_15_15711317956581.jpg
The Butterfly Dream,26,['Studio Zilpung '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4573,https://thumb-g1.toomics.com/upload/thumbnail/20161108_butterfly_dream/2020_08_18_15977325822892.jpg
