title,item_id,link,cover,creators,genres,views,subscribers,likes,banner,details,tags,episodes,released
Leveling Up Alone,202489,https://tapas.io/series/leveling-up-alone/info,https://d30womf5coomej.cloudfront.net/sa/d2/98651502-27cb-4fec-8620-68f4aa13e0f5_z.jpg,"['Sinfeel', 'BANGDOG']","['Action', 'Fantasy']","1,344,425 views","35,778 subscribers","103,507 likes",https://d30womf5coomej.cloudfront.net/sa/eb/f6b9a1b2-0801-4d75-8877-5bd397a9d94c.jpg,"Living in a world infested with monsters is hard enough, but doing it without powers? That’s Hanyeol’s life in a nutshell. Fearsome beasts roam the earth and kill everyone in their path. Elite members of society called the Awakened mobilize to protect humanity with their supernatural abilities. Amidst it all, Hanyeol is just a poor porter, tasked as sideline support. But when a benevolent being gifts him with special abilities, he’s ready to harvest all the loot and take it to the next level!",[],79,"Apr 18, 2021"
How Did I Become the Princess?,222707,https://tapas.io/series/how-did-i-become-the-princess/info,https://d30womf5coomej.cloudfront.net/sa/6f/b498102b-f178-4a80-8e58-e0c11cdc23db_z.jpg,"['HAMPIG ', 'Niwe']","['Fantasy', 'Romance']","1,005,988 views","36,307 subscribers","103,319 likes",https://d30womf5coomej.cloudfront.net/sa/12/45970c53-6271-4d47-a4ce-3cb3b0de2a1a.jpg,"Once upon a time, ​​I was a weary, nameless warrior with neither family nor money. Some might say this was just my lot in life, but not me. When I am given the chance to return to the past, I take it, hoping to return to simpler times. However, after turning back time, I am shocked to learn that I am actually Princess Nanael, the long lost daughter of the emperor of Ovyulia. With my new name and new home, I’m dead-set on not losing my family ever again.",[],38,"Dec 23, 2021"
The Servant Is the Demon King?!,197632,https://tapas.io/series/the-servant-is-the-demon-king/info,https://d30womf5coomej.cloudfront.net/sa/47/4f8538c7-1cba-4b8a-95c8-c3662afc20e3_z.jpg,"['Ye Xiao', 'WUER Comic', 'Kuaikan Comics']","['Action', 'Drama', 'Fantasy']","1,271,758 views","31,431 subscribers","103,114 likes",https://d30womf5coomej.cloudfront.net/sa/20/44fe279c-f7c5-4a61-b654-ca2ea989b311.png,"As the Demon King, Yifan Zhuo uses his knowledge and power, collected over millennia, to defeat all foes, until the day he is betrayed. With his last breath, the demon king manages to reincarnate... but into the body of a puny young servant! To Yifan's dismay, the servant has a spirit bond with his mistress, Lady Luo. Yifan, now known as Fan, finds himself inexplicably drawn to Lady Luo and links his fate to her family. With Lady Luo at his side, will he regain his place as the Demon King?",[],140,"Feb 17, 2021"
Heavenly Demon Reborn!,197623,https://tapas.io/series/heavenly-demon-reborn/info,https://d30womf5coomej.cloudfront.net/sa/10/62d0c2c0-26bc-42dc-9cd0-ada10938aa1d_z.jpg,"['GomGuck', ""O'Emperor""]","['Action', 'Fantasy']","1,251,021 views","23,622 subscribers","101,687 likes",https://d30womf5coomej.cloudfront.net/sa/77/4b038c77-7298-4a34-8616-1c4d4ce602e3.jpg,"In an ancient world where martial artists reign supreme, Unseong can only watch as his master is brutally beaten to death after a false accusation of practicing forbidden demonic arts. Even after a valiant fight, he fails to kill those responsible and faces his own end. But fate has other plans… Instead of taking his last breath, he awakens as a child, training to be an elite soldier of a demonic sect. Now Unseong must embrace the demonic arts and harness power in his ultimate quest for revenge.",[],150,"Feb 26, 2021"
The Prince's Personal Physician,205461,https://tapas.io/series/the-princes-personal-physician/info,https://d30womf5coomej.cloudfront.net/sa/5a/e1347cac-0282-4529-a65e-5777ea6224fc_z.jpg,"['Kerbasi ❀', 'Kisai Entertainment', 'Vivi Len ♡']","['Romance', 'Fantasy']","1,044,065 views","48,526 subscribers","101,654 likes",https://d30womf5coomej.cloudfront.net/sa/5f/f9b78760-70e0-474a-8929-a3ba2bd08cfe.jpg,"""Do no harm""—that's the oath that Rhena swore as a young surgeon. But when she accidentally drowns on a dark and stormy night, she wakes up in a kingdom where medical knowledge is forbidden to women—and punishable by death! After arriving in this strange world, she saves the life of Zared, the Captain of the Royal Guard who swears to protect her... but to stay safe, she must disguise herself as a man and become the personal physician of the icy Prince Damien! Can Rhena save the sickly prince and reform this world's antiquated ways, all while keeping her true identity a secret?",[],38,"Sep 13, 2021"
The Tyrant's Secret Secretary,217991,https://tapas.io/series/the-tyrants-secret-secretary/info,https://d30womf5coomej.cloudfront.net/sa/f3/1d5b58cd-0d8c-40b6-95d8-7381b13be625_z.jpg,"['STUDIO INUS', 'Bammui']","['Romance', 'Fantasy']","1,098,541 views","41,400 subscribers","101,385 likes",https://d30womf5coomej.cloudfront.net/sa/a4/4efc4282-b16c-426c-b7c8-3834acf0bec9.jpg,"Celestia was in love and dreaming of a brighter tomorrow until, out of the blue, her fiancé cheated on her and left her for dead. Suddenly, she was alone with nothing. Enter the Emperor, cold and aloof with unlimited power and wealth. He was alone with everything. But now these two have each other. Her cunning and courage make her invaluable to him, and yet it’s the secret they share that makes them inseparable... and a target for those who crave power. Will their relationship remain professional, or will it become something magical?",[],45,"Oct 29, 2021"
Fragile Relationship,156401,https://tapas.io/series/fragilerelationship/info,https://d30womf5coomej.cloudfront.net/sa/3f/01c1ecd7-b4f3-4a52-9ff8-ca187f67c39d_z.jpg,"['gua_gua_gua', 'Yinzi']","['BL', 'Drama', 'Slice of life']","1,252,077 views","47,382 subscribers","100,542 likes",6,"Friends since high school, Ye Shen and Lin Xiangyao’s relationship started out like any other. Friends, just friends…until they started secretly seeing each other. Now adults, Ye can’t help but feel his relationship with Lin is shallow. Ye is an accomplished designer, Lin is a wealthy CEO. They have sex but never kiss, never make love. When Ye tries to get closer, communicate, Lin pulls away. Is a fragile lie that lasts forever the same as the truth?",[],203,"Nov 13, 2019"
I'm Deleting Them From My Life,224671,https://tapas.io/series/im-deleting-them-from-my-life/info,https://d30womf5coomej.cloudfront.net/sa/9e/bd1d0823-d83e-446c-bb1c-8547e476b921_z.jpg,"['Sorbet', 'miraenavi']","['Fantasy', 'Romance']","847,295 views","35,920 subscribers","99,976 likes",https://d30womf5coomej.cloudfront.net/sa/dc/ef3fe8db-521e-4ba4-aa0b-8ffc45f7b560.jpg,"Antonia Serhii lost her voice after her parents’ death. Left with the Serhii countship as a defenseless young child, she endured cruel manipulation and abuse from her covetous uncle, his staff, and later, her violent husband. But when Antonia gets a chance to redo her childhood, she’ll stop at nothing to wreak vengeance upon her abusers! Armed with her memories and her new cunning nature, she swears to delete them from her life, one by one. But will Antonia succeed, or will her dismal past repeat itself?",[],36,"Jan 07, 2022"
Pandora's Devils,210385,https://tapas.io/series/pandoras-devils/info,https://d30womf5coomej.cloudfront.net/sa/8b/9df4a379-041b-4373-a84b-6eba494fe125_z.jpg,['momozerii'],"['LGBTQ+', 'Romance', 'Action', 'GL', 'Fantasy']","605,016 views","33,822 subscribers","99,518 likes",https://d30womf5coomej.cloudfront.net/sa/d1/6d966363-eba4-41fc-b464-e4bb43e191dd.jpg,"For sheltered Evie, the small world of her church community is all she’s ever known. When her family and community mysteriously disappear, she must venture into Pandora City—a place where supernatural beings walk the streets—to find answers. Instead, she finds the DEVILS, an elite paranormal investigation squad. Paired with Jack, a fierce outcast with a grim past, the two become unlikely partners... and more? As their bond deepens, Evie must navigate a new world of romance, magic… and monsters.",[],27,"Jul 15, 2021"
Crazy Like a Fox,222446,https://tapas.io/series/crazy-like-a-fox/info,https://d30womf5coomej.cloudfront.net/sa/e2/2da0c8dc-cf49-414c-8b56-f9522e51fa55_z.jpg,"['ROHAN', 'Thoth', 'dalseul']","['Romance', 'Fantasy']","889,994 views","47,739 subscribers","98,295 likes",https://d30womf5coomej.cloudfront.net/sa/36/ce140d73-f0d3-4cfa-a552-d6ba4949fef0.jpg,"When the emperor declared that his children must battle to become the last remaining heir, the only way Princess Lisbelle could survive was by becoming a mad woman. Feigning insanity kept her out of danger for years, but with only three children remaining, Lisbelle now finds herself a target. In a moment of danger, she discovers powers gifted to her by the goddess Hellare and suddenly finds herself in the company of a charming magician. But whether he’s friend or foe has yet to be determined…",[],36,"Dec 02, 2021"
Can We Become Family?,224768,https://tapas.io/series/can-we-become-family/info,https://d30womf5coomej.cloudfront.net/sa/cb/901ba944-2a7e-45f0-a15d-16ef4ee59dc6_z.jpg,"['Matcha-vienna', 'hanirim']","['Fantasy', 'Romance']","912,268 views","36,636 subscribers","98,152 likes",https://d30womf5coomej.cloudfront.net/sa/fc/1774557e-3679-4d1f-af76-a6d3fccfbb7e.jpg,"Adopted from a poor, rural orphanage by a wealthy duke, Naviah Agnus wanted nothing but to win her new father’s heart. Despite her best efforts, the calculating Duke only sees Naviah as a pawn, a mere stand-in for his terminally ill daughter Vivian, who was set to marry the crown prince. But when Vivian miraculously recovers, Naviah is pushed aside and driven to her own death. When she wakes up, she is 8 years old again, but this time, Naviah is done playing nice. Can they ever really become family?",[],33,"Jan 25, 2022"
I Was the Male Lead's Ex,212874,https://tapas.io/series/i-was-the-male-leads-ex/info,https://d30womf5coomej.cloudfront.net/sa/d6/60bdee4c-5746-4540-a4e2-c6a674395834_z.jpg,"['Bae Hee-jin', 'TAEZA', 'Foalca']","['Romance', 'Fantasy']","1,144,645 views","39,650 subscribers","97,546 likes",https://d30womf5coomej.cloudfront.net/sa/6c/ec9dd1bb-0392-4846-b473-e71dc306e2ea.jpg,"The original Erica was written as the pitiful ex of the novel’s male lead, Reo. Now that I’m her, I refuse that pathetic side role, and I’ll cast him aside first! But then again… the way he looks at me, with those gentle eyes… No! I must stay strong. All the male leads fall for Juliana anyway. I can’t compete with her (she’s the protagonist!), but it feels like these men are throwing me into the ring! Should I let the plot run its course or save a few broken hearts and give my destiny a rewrite?",[],57,"Aug 12, 2021"
Unspeakable Secrets  ,157891,https://tapas.io/series/unspeakablesecrets/info,https://d30womf5coomej.cloudfront.net/sa/95/e8e78b95-ddc0-4020-9590-08567fe0dec2_z.png,"['Moxunsang', 'Sundog']","['BL', 'Romance', 'Drama']","1,262,045 views","55,908 subscribers","97,512 likes",6,"On his way home from work Zhen Su is ambushed by gangsters. Leather-jacketed bad boy, Yirong Wen comes to Zhen’s rescue. But when his savior transforms into an aggressive seducer, Zhen wonders if he’s in even bigger trouble than before. Things get even more confusing for the young salary boy when a key shareholder at his company, the kind and benevolent Jing Lin, turns out to be the spitting image of Yirong Wen. Anatomically, it’s almost as if they’re the same person… What the heck is going on?!",[],54,"Dec 04, 2019"
Night Fragments,219072,https://tapas.io/series/night-fragments/info,https://d30womf5coomej.cloudfront.net/sa/56/231d22b5-e144-4bcc-b254-01abf296921d_z.jpg,"['Sinran', 'Tapas Media']","['BL', 'Drama', 'Fantasy']","656,520 views","60,530 subscribers","97,141 likes",https://d30womf5coomej.cloudfront.net/sa/46/6053fae9-3f61-4c9c-bc23-9b21c1d376aa.jpg,"After death, certain humans are reborn as Dream Watchers--spirits missing their past memories and emotions, now tasked with guarding the dreams of humans who are in a vulnerable state of mind. Aryka, a Dream Watcher on his fourth assignment, is dismayed to learn that his partner is the gloomy and cynical Vince, who dreams of nothing at all. After making the shocking discovery that he can communicate with Vince by entering his dreams, Aryka attempts to make Vince's life happier. As the two of them grow closer, Aryka begins to feel the stir of long-lost emotions, jeopardizing his duty as a Dream Watcher. Will Aryka be able to save Vince, or will his budding feelings become a danger to them both?",[],32,"Nov 22, 2021"
The Boy Who Murdered Love,159339,https://tapas.io/series/The-Boy-Who-Murdered-Love/info,https://d30womf5coomej.cloudfront.net/sa/a7/4140d0d7-0881-410a-8383-e2d96531eedb_z.jpg,['Azoria Wolf'],"['BL', 'Romance', 'LGBTQ+']","688,266 views","43,720 subscribers","97,095 likes",https://d30womf5coomej.cloudfront.net/sa/54/c6fc19f7-3a54-43ca-b740-81bf1db16c64.png,"Noah Lovelace keeps falling in love and gets his heart broken too many times, and he begins to wonder what's wrong with him... When he learns that the culprit for all those broken hearts is his cupid, the boy decides to invoke this ""cupid"" and kill him. But like everything else in his life, it doesn't turn out the way he wants. He is now stuck with an insufferable angel and doomed to help people find their soulmate!","['#love', '#romance', '#angel', '#bl', '#lgbt', '#boys_love', '#Cupid', '#soulmate', '#love', '#romance', '#angel', '#bl', '#lgbt', '#boys_love', '#Cupid', '#soulmate']",52,"Mar 10, 2021"
Harley Takes the House,220065,https://tapas.io/series/harley-takes-the-house/info,https://d30womf5coomej.cloudfront.net/sa/02/9f3dd024-69f3-4c4d-aef1-fe1b2173d1ff_z.jpg,"['Min Iyeong', 'Plutus']","['Fantasy', 'Romance']","1,003,897 views","33,914 subscribers","96,395 likes",https://d30womf5coomej.cloudfront.net/sa/5d/ea953fc6-bcdd-41df-bf11-49ab9ceb633d.jpg,"Harley thought that marriage would be her ticket out of the Ernst household and away from the family’s three sons, aka her perpetual tormenters. But on the eve of her wedding, she’s transported back in time 20 years to a youth she’d hoped to forget. As long as she’s getting a second chance at childhood, Harley’s determined to stand up to her bullies. But what began as retaliation quickly turns into reconciliation as both Harley and the Ernst brothers come to understand each other’s pain.",[],45,"Nov 01, 2021"
